original_path	original_status	bytes	sha256	classification	collaborator_destination	disposition	reason
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000045.npz	UNTRACKED	4176	dc4de759c85b46cbfe7cbd5bb7c24b9f81458f7169829aa2932a78d67522050b	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000045.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000046.npz	UNTRACKED	4181	1533772dd6d65b0a48607c18abec636e55fa25131b5e8d2f694dba3679817dc8	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000046.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000047.npz	UNTRACKED	4180	42f71ce9668f5330b96d5087ec7a26c1621f0615c7d447dca23330eb1f87688b	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000047.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000048.npz	UNTRACKED	4171	5807480e182055943ac689fc2f1963a5911a1b5c9f0372d5844e1a6e76d59b5a	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000048.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000049.npz	UNTRACKED	4172	16a365cf7187074c1b5e6dc6ade4b078c987d6d755ab6734b3c03fc775b26901	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000049.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000050.npz	UNTRACKED	4183	a462df5a312dce244dcbe83230d8449efb48f562c2a78013073a25cce35219b0	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000050.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000051.npz	UNTRACKED	4163	41ef85a3955ce7ca9c6baf888b46ef6204c74e07dab9d56108b9d5292c326ad7	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000051.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000052.npz	UNTRACKED	4171	b1261d57533a98daf305388d89d4804d5fbc6440c6dd21e0680d3be725d59552	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000052.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000053.npz	UNTRACKED	4170	7eda99de4152f0477d19300bd049d44c4a61ce2609c47c3ea75fdf139bfec016	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000053.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000054.npz	UNTRACKED	4174	f0786d08979fc7ad28fbcb116b74c187cfc692c4b20386c07120ee6c4b90a6d8	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000054.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000055.npz	UNTRACKED	4169	606f8786bc47e96de678ff9d3c4a8ba6699bceb95ae1eedab2251fd00ba8676c	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000055.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000056.npz	UNTRACKED	4176	28e380be54dea0302c1f009f72354e881178366059367ab921f1301fd4bb23b9	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000056.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000057.npz	UNTRACKED	4172	a5a4b2ef7277f139d422beecbef986cb13db88bb3e8ac314b1cb2cac11cef1f4	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000057.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000058.npz	UNTRACKED	4168	20d49fe9d0432c24ce51d2e2a029d22179f9f42745fd2776d58ef6366d9d2c95	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000058.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000059.npz	UNTRACKED	4169	0f05413134dce5ff77b65a919da0bb4896f3ef0802edd74363e347ff3b4a82aa	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000059.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000060.npz	UNTRACKED	4176	10e174fd90f27bb8f85205850bf1b3badea9959a1307a74fbf9ae9efa9065c92	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000060.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000061.npz	UNTRACKED	4171	d5b218458435a4dc36bd516c073e752c333beed2eebe3cd37000ea2cafad24bd	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000061.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000062.npz	UNTRACKED	4169	975a41554a306712519a7b8e8adbbd59f9f31542e55d5ace9f98f4a77e27d534	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000062.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000063.npz	UNTRACKED	4175	21a93db99547b20cc0fc38733f0ffe9494d4778a79c1cf3ce5ef8b148234a6e2	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000063.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000064.npz	UNTRACKED	4172	07bbfed3391f2694ca133772359a51a28b6c44eb04d76c9ac48561799bff3c2f	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000064.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000065.npz	UNTRACKED	4165	eb1fa6abb2365360fe8983d44ec76e9e2c3c73b638594f22b9e206c854ff11b0	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000065.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000066.npz	UNTRACKED	4176	8b5d82ad87440a415b809294ee0c9639110639ba8476ade6878151fbb385d738	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000066.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000067.npz	UNTRACKED	4174	df99d427e3db674555e1080b108ff572f64d7ff9959855f850e7dbaa56a6758d	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000067.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000068.npz	UNTRACKED	4177	0a74f7f2e4c68e3ae2bda0a5418ca5a554e7706f9fcaf1be97335442148d1008	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000068.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000069.npz	UNTRACKED	4177	e7caed5dd4bfceb96811b9d799e2d75cbc4bded30297d57c40e399492a50f396	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000069.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000070.npz	UNTRACKED	4178	0cb74ec27153c82e845c6f1b6b7a4261d6c7ee3e057a6a62e59f0a2099e8e1c6	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000070.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000071.npz	UNTRACKED	4172	c90476bbae4f73998348125d7cf49e01446b9bd662508c16a1fdc5ce4189000a	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000071.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000072.npz	UNTRACKED	4178	fe949d34524fabb08b2d412f9f8c7319ddb2fb57506bb64644b958bd5d708e3b	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000072.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000073.npz	UNTRACKED	4177	af2bad0cd72715daee35e93667d8369d416dbf5bee81030030a3833ad0ba8893	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000073.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000074.npz	UNTRACKED	4177	d99b8f68f585e1a3a704034502a6a86dcaf5710ae9a8f218d8a74460754178ab	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000074.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000075.npz	UNTRACKED	4174	e744cc52e4801e232bba82b183ff8f798b57a64918410930752400e711bb7b08	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000075.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000076.npz	UNTRACKED	4165	fda7d14f677d9fa7b611d6be20f124231f1512e187bb84944645ae8fb9d74d74	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000076.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000077.npz	UNTRACKED	4178	ed10cebc0e720557ded3312be0a6ea817b82e3c0ce5ae5d7eea1de54f7ff5e12	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000077.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000078.npz	UNTRACKED	4173	134d4f1eeadd3cc52a368c40474217770d45992a09885eefbad8a272d3476b4a	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000078.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000079.npz	UNTRACKED	4179	24d3ca10ef840873355eb2271214c1d6dee90d8c40e9684c27859eee4f24116c	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000079.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000080.npz	UNTRACKED	4172	683390f82e0ead7cab63fdd6cf89ea2b9683caba0b26f753bde8567504e3f2c3	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p04-t8000/spectra/step_00000080.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000000.h5	UNTRACKED	5225222	f2cd28f8bdae3f728472b6aec49a7665d6c15543e63e75525c8fce722ecf2b3e	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000000.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000001.h5	UNTRACKED	5225222	217aabc2c66d5cd56ce08146bcca45a5ce143249a37317af0b990268caa3bc7d	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000001.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000002.h5	UNTRACKED	5225222	02820b55e29c3b0819c1394ba3fe6d6aec25734349c57c133053397ce1a5caa3	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000002.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000003.h5	UNTRACKED	5225222	29a98d1cf332f576da6345f8fd6b35cbea3febacf93bdfaa416f12b9639e9447	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000003.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000004.h5	UNTRACKED	5225222	274c02d323d7adf83bbc79d63f96a38ae02946ea2e7b6c7b56dc7f2b28cfed1e	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000004.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000005.h5	UNTRACKED	5225222	b2baf9eff863c1dfdffb3d20be033b3592bbb9c77356c14a985aa4adc5617781	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000005.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000006.h5	UNTRACKED	5225222	0c17b48e43dcd34ad0feac4b3576b2089059745f9401fca655eb3e5aebca87d8	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000006.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000007.h5	UNTRACKED	5225222	13f8e776729604ad8edca06be23a18b415a54a8a7b7288e8b5c0c62179539dbd	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000007.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000008.h5	UNTRACKED	5225222	afc7a2be22a0d87f96361db36e4edced7756c39443aed8b2309a676f1f72f8c1	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000008.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000009.h5	UNTRACKED	5225222	2459eb3ceeff5746f51d209a4a7561ad24c1a778de3bfde1a90a94bcaaef15fb	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000009.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000010.h5	UNTRACKED	5225222	09fade91175d2a6261f046abcd912ec62e4908b5baaeb6a3b6f76e741a05aeed	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000010.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000011.h5	UNTRACKED	5225222	00666658fcd1689f6b9a37b7d3c0e0eccd2ca5c09dd557d4ae0ef7b4ca8e10a5	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000011.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000012.h5	UNTRACKED	5225222	96e00af09f8faa4ff2cdc1fa66a48ec9963a37fb02a80a36bccfdd80f6b406c2	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000012.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000013.h5	UNTRACKED	5225222	e5fbec65502135928ee59a977cf05237667b85d5d59d4e66352bafdf803eff4f	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000013.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000014.h5	UNTRACKED	5225222	eb03bf9e9379b0c7d9ac856ed760cadb00dc5017bbccd3a3d6d1036128bc24e0	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000014.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000015.h5	UNTRACKED	5225222	f2fd5fa0070d21a60d98c3107222de668efabe90e30af9f4006a9598bbc8b20a	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000015.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000016.h5	UNTRACKED	5225222	0322ceb9a5e61cb22f442fada561e502875acb4daf587334d63f42ddf08a1627	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000016.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000017.h5	UNTRACKED	5225222	df125675a7997aa5547295cd432edc46aae254eb043775bb25fe14b15fb68731	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000017.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000018.h5	UNTRACKED	5225222	86a812e4806395d4ed38518b9e9c71e0643ee7d8d6f537132668a5f1d9977ba0	ARCHAEOLOGY	external-results/test2b-rain-active-case-design/sweep-n64-zeta-m0p05-t8000/checkpoints/step_00000018.h5	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
